Timestamp,Label,EEG_1,EEG_2,EEG_3,EEG_4,EEG_5,EEG_6,EEG_7,EEG_8
304482.8974489001,No Event,-35536.4140625,-23651.20703125,-24062.63671875,-11577.6220703125,-17307.6484375,-24553.63671875,-32983.640625,-32942.89453125
304482.9014489001,No Event,-35490.81640625,-23661.4453125,-24302.404296875,-11543.71484375,-17276.6015625,-24720.001953125,-32945.21875,-32900.29296875
304482.9040633,No Event,-35516.7890625,-23652.97265625,-24615.775390625,-11570.6259765625,-17312.119140625,-24655.001953125,-32973.6953125,-32934.04296875
304482.9054489001,No Event,-35469.2890625,-23656.013671875,-24764.033203125,-11532.5390625,-17270.56640625,-24796.890625,-32929.640625,-32883.41796875
304482.9080633,No Event,-35544.99609375,-23654.896484375,-24107.921875,-11576.0126953125,-17328.615234375,-24555.314453125,-32995.35546875,-32961.78125
304482.9120633,No Event,-35516.51953125,-23675.4375,-24224.955078125,-11551.0458984375,-17308.341796875,-24702.634765625,-32966.72265625,-32930.2890625
304482.91606330004,No Event,-35474.09765625,-23663.76953125,-24715.5078125,-11536.3837890625,-17278.79296875,-24804.267578125,-32929.4375,-32887.62109375
304482.92006330006,No Event,-35505.5,-23657.17578125,-24702.119140625,-11563.09375,-17315.76171875,-24680.953125,-32964.0625,-32921.01171875
304482.9240633001,No Event,-35542.15625,-23656.236328125,-24185.16796875,-11578.0244140625,-17345.244140625,-24552.67578125,-32997.92578125,-32960.015625
304482.9280633001,No Event,-35517.546875,-23668.6875,-24156.9609375,-11564.1669921875,-17315.001953125,-24668.369140625,-32970.1875,-32935.36328125
304482.9320633001,No Event,-35476.21875,-23666.33984375,-24648.6328125,-11539.22265625,-17287.30859375,-24803.484375,-32935.5625,-32892.0234375
304482.9360633001,No Event,-35503.64453125,-23664.373046875,-24761.552734375,-11564.1220703125,-17310.576171875,-24717.38671875,-32961.53515625,-32919.9609375
304482.93951229996,No Event,-35526.0625,-23665.892578125,-24103.427734375,-11561.5966796875,-17309.884765625,-24629.521484375,-32973.71875,-32935.09375
